duration,start_date,start_station_id,end_date,end_station_id,bike_id,subscription_type,zip_code
91207,02/04/2016 05:04:57,20,02/05/2016 06:25:04,14,464,Customer,67188
115953,11/27/2016 12:53:05,12,11/28/2016 21:05:38,13,331,Subscriber,41319
105680,09/13/2016 18:49:41,11,09/15/2016 00:11:01,20,40,Customer,58130
58139,04/11/2016 21:22:52,6,04/12/2016 13:31:51,23,203,Subscriber,44320
88385,09/28/2016 18:11:02,5,09/29/2016 18:44:07,7,159,Customer,99872
104201,10/16/2016 15:59:22,18,10/17/2016 20:56:03,12,43,Customer,33309
147188,04/19/2016 09:26:14,13,04/21/2016 02:19:22,21,44,Customer,35892
159557,06/20/2016 21:48:34,22,06/22/2016 18:07:51,18,346,Subscriber,00591
79009,02/28/2016 03:19:40,21,02/29/2016 01:16:29,23,126,Subscriber,65915
144919,03/31/2016 02:00:29,9,04/01/2016 18:15:48,19,392,Subscriber,30731
59489,11/14/2016 18:45:05,20,11/15/2016 11:16:34,4,101,Customer,26573
272,02/18/2016 20:05:14,14,02/18/2016 20:09:46,4,363,Customer,35284
77281,04/25/2016 08:47:58,23,04/26/2016 06:15:59,5,287,Subscriber,05146
78376,09/17/2016 09:14:00,15,09/18/2016 07:00:16,18,23,Customer,24634
60720,07/19/2016 14:20:55,15,07/20/2016 07:12:55,10,177,Subscriber,97892
149842,09/15/2016 18:19:30,9,09/17/2016 11:56:52,24,423,Customer,05600
55187,08/17/2016 19:41:15,13,08/18/2016 11:01:02,14,451,Subscriber,18775
7811,07/17/2016 08:24:11,18,07/17/2016 10:34:22,25,219,Subscriber,79636
8227,04/21/2016 12:45:16,23,04/21/2016 15:02:23,6,177,Customer,54657
88072,07/12/2016 21:10:46,8,07/13/2016 21:38:38,13,240,Subscriber,88599
112866,02/20/2016 09:34:38,17,02/21/2016 16:55:44,20,38,Subscriber,36284
94086,01/15/2017 07:58:15,10,01/16/2017 10:06:21,24,142,Customer,89351
95724,02/16/2016 22:30:25,7,02/18/2016 01:05:49,22,147,Customer,35148
21609,10/19/2016 11:21:51,4,10/19/2016 17:22:00,7,54,Subscriber,12785
32590,11/08/2016 07:41:05,9,11/08/2016 16:44:15,23,195,Subscriber,29898
171439,05/01/2016 03:31:22,8,05/03/2016 03:08:41,7,17,Customer,89249
144684,11/03/2016 07:09:15,25,11/04/2016 23:20:39,6,300,Subscriber,69531
80612,10/04/2016 08:23:38,5,10/05/2016 06:47:10,10,158,Customer,00986
45196,11/18/2016 12:15:36,15,11/19/2016 00:48:52,15,138,Customer,35165
53963,09/28/2016 14:04:08,8,09/29/2016 05:03:31,16,412,Customer,55798
73944,10/31/2016 10:33:15,14,11/01/2016 07:05:39,2,389,Customer,36080
176105,05/18/2016 02:33:29,9,05/20/2016 03:28:34,4,77,Subscriber,43844
70883,06/26/2016 04:21:01,23,06/27/2016 00:02:24,25,12,Customer,16703
19687,07/14/2016 05:48:26,15,07/14/2016 11:16:33,14,78,Subscriber,92230
168795,01/05/2017 16:03:45,11,01/07/2017 14:57:00,23,85,Customer,00272
141988,03/18/2016 06:36:44,23,03/19/2016 22:03:12,8,33,Subscriber,17498
129110,07/27/2016 20:23:26,2,07/29/2016 08:15:16,11,411,Subscriber,53739
17594,07/26/2016 20:11:24,19,07/27/2016 01:04:38,13,401,Subscriber,53205
129358,01/06/2017 09:07:59,24,01/07/2017 21:03:57,13,351,Customer,11722
169247,02/22/2016 19:02:26,10,02/24/2016 18:03:13,6,309,Customer,05790
48555,09/12/2016 04:01:56,2,09/12/2016 17:31:11,20,356,Customer,37816
107962,12/30/2016 09:18:43,6,12/31/2016 15:18:05,16,357,Subscriber,67146
36043,09/13/2016 16:45:59,6,09/14/2016 02:46:42,22,424,Customer,47502
158485,11/19/2016 03:08:43,4,11/20/2016 23:10:08,19,77,Customer,23962
151468,01/16/2017 06:11:15,18,01/18/2017 00:15:43,5,452,Customer,89092
109598,10/08/2016 01:07:13,3,10/09/2016 07:33:51,8,127,Subscriber,84383
93337,11/08/2016 02:23:05,25,11/09/2016 04:18:42,15,5,Customer,64360
70497,08/09/2016 10:06:56,12,08/10/2016 05:41:53,15,466,Subscriber,91026
102799,06/13/2016 09:02:04,11,06/14/2016 13:35:23,8,64,Customer,56728
35877,11/06/2016 19:40:26,10,11/07/2016 05:38:23,20,477,Subscriber,32365
64840,01/30/2017 19:48:21,8,01/31/2017 13:49:01,5,197,Subscriber,90300
87666,12/29/2016 15:25:06,22,12/30/2016 15:46:12,25,80,Subscriber,02053
118059,05/26/2016 14:42:58,17,05/27/2016 23:30:37,1,355,Subscriber,86786
116780,04/02/2016 10:25:46,20,04/03/2016 18:52:06,15,64,Subscriber,86608
113901,06/14/2016 04:50:49,24,06/15/2016 12:29:10,25,190,Subscriber,21650
161574,03/20/2016 05:27:08,15,03/22/2016 02:20:02,13,441,Subscriber,72207
25443,03/19/2016 02:46:12,13,03/19/2016 09:50:15,22,271,Subscriber,74228
147073,10/16/2016 22:27:38,1,10/18/2016 15:18:51,4,333,Customer,63935
174227,07/08/2016 02:00:56,23,07/10/2016 02:24:43,1,284,Customer,32886
77575,08/28/2016 17:41:27,23,08/29/2016 15:14:22,11,446,Subscriber,85318
154283,09/12/2016 08:09:58,5,09/14/2016 03:01:21,9,448,Subscriber,95078
136704,09/23/2016 21:06:11,1,09/25/2016 11:04:35,11,298,Subscriber,87104
1864,12/24/2016 03:08:30,2,12/24/2016 03:39:34,22,315,Customer,91284
165152,12/03/2016 00:21:48,9,12/04/2016 22:14:20,2,337,Subscriber,19744
40620,03/20/2016 18:17:19,22,03/21/2016 05:34:19,21,475,Customer,78967
121718,10/18/2016 11:39:04,1,10/19/2016 21:27:42,17,160,Customer,17654
46518,12/05/2016 06:41:56,8,12/05/2016 19:37:14,23,271,Customer,84451
75540,08/16/2016 19:13:33,6,08/17/2016 16:12:33,10,137,Customer,05777
137654,11/24/2016 08:42:12,17,11/25/2016 22:56:26,6,361,Customer,94807
22800,12/30/2016 13:49:01,10,12/30/2016 20:09:01,20,432,Subscriber,89680
127855,01/09/2017 12:45:14,1,01/11/2017 00:16:09,6,252,Customer,33945
136881,06/23/2016 19:16:20,7,06/25/2016 09:17:41,6,200,Customer,75188
109200,05/02/2016 16:12:00,17,05/03/2016 22:32:00,11,266,Customer,58296
76698,03/28/2016 04:50:24,25,03/29/2016 02:08:42,4,385,Subscriber,07344
15807,06/14/2016 20:36:25,7,06/15/2016 00:59:52,8,383,Customer,72033
64482,11/26/2016 18:01:37,25,11/27/2016 11:56:19,3,389,Subscriber,23089
136916,08/19/2016 00:42:30,12,08/20/2016 14:44:26,21,27,Customer,30025
161591,02/25/2016 00:58:03,23,02/26/2016 21:51:14,2,371,Customer,69653
63582,07/25/2016 09:32:16,9,07/26/2016 03:11:58,17,169,Customer,47238
161433,05/11/2016 17:41:57,3,05/13/2016 14:32:30,12,408,Subscriber,92817
77838,12/02/2016 19:04:50,1,12/03/2016 16:42:08,10,417,Subscriber,15901
47353,07/15/2016 17:20:57,19,07/16/2016 06:30:10,9,362,Customer,45599
86669,02/05/2016 20:10:11,6,02/06/2016 20:14:40,4,441,Customer,17931
108575,11/03/2016 15:58:02,1,11/04/2016 22:07:37,2,373,Subscriber,86290
10043,08/03/2016 18:02:57,15,08/03/2016 20:50:20,11,24,Customer,00168
170209,01/19/2017 10:34:53,22,01/21/2017 09:51:42,11,21,Customer,97721
25577,01/27/2017 18:27:21,11,01/28/2017 01:33:38,1,137,Customer,73961
148067,01/12/2017 22:44:07,1,01/14/2017 15:51:54,16,342,Subscriber,02161
28974,10/04/2016 07:28:28,21,10/04/2016 15:31:22,8,49,Customer,60963
93259,02/05/2016 13:29:47,12,02/06/2016 15:24:06,4,262,Subscriber,71270
42643,04/07/2016 22:07:56,22,04/08/2016 09:58:39,16,25,Subscriber,54959
109637,06/06/2016 09:34:20,10,06/07/2016 16:01:37,1,45,Customer,43401
11661,04/22/2016 05:33:38,10,04/22/2016 08:47:59,22,283,Subscriber,15714
70115,04/05/2016 14:38:41,12,04/06/2016 10:07:16,5,87,Subscriber,85614
157335,06/26/2016 18:50:04,9,06/28/2016 14:32:19,22,402,Customer,23181
117219,02/19/2016 07:30:33,8,02/20/2016 16:04:12,20,38,Subscriber,14684
19701,09/12/2016 05:30:12,1,09/12/2016 10:58:33,17,139,Customer,99346
136198,05/30/2016 11:54:30,13,06/01/2016 01:44:28,22,225,Subscriber,03491
82572,05/06/2016 13:17:22,18,05/07/2016 12:13:34,7,437,Customer,30023
120061,11/21/2016 12:27:13,2,11/22/2016 21:48:14,13,257,Subscriber,45065
159815,11/19/2016 05:52:28,11,11/21/2016 02:16:03,19,19,Customer,84952
105608,06/29/2016 20:29:10,2,07/01/2016 01:49:18,18,472,Subscriber,39106
75905,10/23/2016 03:47:16,10,10/24/2016 00:52:21,19,261,Subscriber,03779
4899,06/30/2016 21:30:23,16,06/30/2016 22:52:02,6,142,Customer,81589
74952,02/21/2016 20:36:05,25,02/22/2016 17:25:17,13,257,Subscriber,58528
83452,08/07/2016 06:15:59,6,08/08/2016 05:26:51,7,126,Customer,96521
79626,04/13/2016 23:08:43,2,04/14/2016 21:15:49,12,358,Subscriber,10461
115571,10/11/2016 11:07:23,25,10/12/2016 19:13:34,19,175,Subscriber,77576
103205,10/24/2016 17:23:23,22,10/25/2016 22:03:28,23,71,Subscriber,38751
19715,12/22/2016 05:02:29,18,12/22/2016 10:31:04,18,83,Subscriber,33104
62069,10/21/2016 12:03:24,19,10/22/2016 05:17:53,1,178,Subscriber,70360
69748,10/02/2016 16:59:32,5,10/03/2016 12:22:00,24,439,Subscriber,23666
81365,02/19/2016 03:12:17,24,02/20/2016 01:48:22,16,248,Customer,33307
102457,09/08/2016 02:50:45,9,09/09/2016 07:18:22,9,23,Customer,90494
41288,06/13/2016 11:54:43,6,06/13/2016 23:22:51,11,305,Subscriber,92773
68940,06/15/2016 14:10:20,21,06/16/2016 09:19:20,20,222,Subscriber,38123
96415,07/06/2016 12:40:39,20,07/07/2016 15:27:34,20,478,Customer,64892
115886,02/13/2016 21:19:30,24,02/15/2016 05:30:56,4,133,Subscriber,65104
54020,09/20/2016 13:41:38,22,09/21/2016 04:41:58,9,435,Subscriber,07520
13540,08/31/2016 18:05:53,8,08/31/2016 21:51:33,8,214,Subscriber,40847
46767,11/28/2016 18:58:18,7,11/29/2016 07:57:45,24,270,Subscriber,18625
40911,07/09/2016 16:58:56,6,07/10/2016 04:20:47,13,85,Subscriber,22043
83465,09/04/2016 22:35:20,4,09/05/2016 21:46:25,12,360,Customer,95950
58419,01/04/2017 04:43:20,12,01/04/2017 20:56:59,20,403,Customer,53956
130264,01/25/2017 11:06:05,7,01/26/2017 23:17:09,12,473,Subscriber,94932
142877,01/02/2017 12:40:06,3,01/04/2017 04:21:23,25,213,Subscriber,26791
87299,04/14/2016 23:11:25,21,04/15/2016 23:26:24,10,227,Subscriber,57564
152567,06/02/2016 20:32:02,5,06/04/2016 14:54:49,20,40,Customer,64216
144500,12/17/2016 07:23:25,12,12/18/2016 23:31:45,4,317,Subscriber,16500
82556,02/21/2016 13:51:27,2,02/22/2016 12:47:23,15,459,Customer,79107
82953,12/15/2016 04:41:05,22,12/16/2016 03:43:38,6,132,Subscriber,92798
10308,08/07/2016 06:27:13,7,08/07/2016 09:19:01,24,308,Subscriber,33335
136944,11/12/2016 06:48:35,24,11/13/2016 20:50:59,1,304,Subscriber,74130
113221,04/06/2016 12:35:50,21,04/07/2016 20:02:51,25,276,Subscriber,61344
114312,04/15/2016 09:44:16,18,04/16/2016 17:29:28,4,258,Subscriber,71571
153616,02/25/2016 18:16:39,25,02/27/2016 12:56:55,9,265,Subscriber,32290
102375,10/24/2016 19:13:12,22,10/25/2016 23:39:27,9,394,Customer,55104
20656,04/12/2016 03:09:14,25,04/12/2016 08:53:30,5,90,Subscriber,62980
147839,03/18/2016 22:19:23,21,03/20/2016 15:23:22,3,303,Subscriber,02276
41187,10/24/2016 23:03:59,13,10/25/2016 10:30:26,23,425,Subscriber,24711
29783,01/13/2017 22:34:02,9,01/14/2017 06:50:25,6,304,Customer,98840
120927,04/18/2016 20:19:23,17,04/20/2016 05:54:50,15,74,Subscriber,67034
68752,09/23/2016 08:28:35,22,09/24/2016 03:34:27,6,185,Customer,26595
7376,08/12/2016 06:38:38,8,08/12/2016 08:41:34,24,83,Customer,18114
19022,02/29/2016 20:39:05,4,03/01/2016 01:56:07,22,309,Subscriber,91173
2316,11/19/2016 04:33:34,21,11/19/2016 05:12:10,8,443,Customer,98587
23245,07/22/2016 11:28:14,1,07/22/2016 17:55:39,2,244,Customer,59739
115018,05/16/2016 08:42:40,10,05/17/2016 16:39:38,20,325,Customer,77334
140638,07/11/2016 06:28:22,25,07/12/2016 21:32:20,2,1,Subscriber,32651
99277,01/10/2017 19:19:04,22,01/11/2017 22:53:41,7,449,Subscriber,88448
155351,02/19/2016 20:04:08,7,02/21/2016 15:13:19,17,444,Customer,52640
42829,11/30/2016 06:21:52,24,11/30/2016 18:15:41,14,483,Subscriber,45342
120106,05/01/2016 03:52:56,3,05/02/2016 13:14:42,22,470,Customer,18186
54144,06/16/2016 17:49:56,2,06/17/2016 08:52:20,22,446,Customer,32670
42362,11/25/2016 07:18:19,16,11/25/2016 19:04:21,2,149,Subscriber,86397
97772,01/20/2017 21:17:27,14,01/22/2017 00:26:59,7,211,Customer,39106
114902,04/15/2016 12:01:10,7,04/16/2016 19:56:12,24,202,Customer,03431
77942,12/15/2016 01:47:14,23,12/15/2016 23:26:16,22,161,Subscriber,46081
76328,09/06/2016 17:24:59,25,09/07/2016 14:37:07,14,387,Customer,40549
152780,05/14/2016 19:16:36,21,05/16/2016 13:42:56,19,294,Subscriber,29018
24231,07/23/2016 07:00:17,8,07/23/2016 13:44:08,22,109,Subscriber,46365
175880,02/24/2016 16:38:49,2,02/26/2016 17:30:09,22,6,Customer,81619
2663,10/03/2016 23:47:34,19,10/04/2016 00:31:57,11,235,Customer,94975
140375,09/03/2016 05:10:11,19,09/04/2016 20:09:46,13,121,Customer,07082
161802,07/18/2016 13:29:53,3,07/20/2016 10:26:35,14,69,Subscriber,35197
131125,08/16/2016 01:47:05,12,08/17/2016 14:12:30,22,383,Customer,66339
141272,06/26/2016 06:57:10,9,06/27/2016 22:11:42,23,394,Subscriber,42942
6361,04/05/2016 04:02:53,1,04/05/2016 05:48:54,15,203,Customer,69993
175268,08/04/2016 09:37:51,16,08/06/2016 10:18:59,7,182,Subscriber,53675
141050,01/03/2017 19:06:57,21,01/05/2017 10:17:47,10,98,Customer,86191
146465,09/01/2016 04:04:07,6,09/02/2016 20:45:12,15,6,Customer,58261
43322,09/03/2016 05:44:45,8,09/03/2016 17:46:47,3,167,Subscriber,65019
113631,02/13/2016 07:50:35,14,02/14/2016 15:24:26,20,43,Customer,22301
138590,09/21/2016 20:06:32,6,09/23/2016 10:36:22,13,227,Customer,47836
155446,06/26/2016 22:30:16,24,06/28/2016 17:41:02,22,486,Subscriber,86907
159588,02/26/2016 05:43:01,6,02/28/2016 02:02:49,15,59,Subscriber,07003
118995,06/17/2016 05:45:28,6,06/18/2016 14:48:43,23,183,Customer,64307
3566,10/27/2016 06:11:44,18,10/27/2016 07:11:10,24,395,Customer,19589
88419,11/03/2016 09:41:19,15,11/04/2016 10:14:58,13,113,Customer,27783
156902,08/07/2016 11:11:05,10,08/09/2016 06:46:07,2,321,Customer,40393
147091,08/28/2016 22:10:44,7,08/30/2016 15:02:15,21,363,Subscriber,48892
131319,08/04/2016 16:00:14,16,08/06/2016 04:28:53,10,425,Customer,77381
64551,03/12/2016 11:02:35,23,03/13/2016 04:58:26,5,345,Subscriber,36381
135410,10/06/2016 14:35:39,20,10/08/2016 04:12:29,24,307,Customer,89221
110437,03/05/2016 20:54:41,20,03/07/2016 03:35:18,15,25,Customer,17871
117181,06/17/2016 07:33:28,14,06/18/2016 16:06:29,10,161,Customer,02160
162968,01/26/2017 09:45:52,5,01/28/2017 07:02:00,9,360,Subscriber,18213
125969,05/17/2016 22:11:33,11,05/19/2016 09:11:02,8,406,Subscriber,93088
79246,08/29/2016 05:07:47,17,08/30/2016 03:08:33,4,267,Customer,39683
112247,02/23/2016 10:21:37,14,02/24/2016 17:32:24,4,81,Subscriber,13904
137932,09/29/2016 02:20:28,11,09/30/2016 16:39:20,8,370,Customer,94674
78611,12/24/2016 03:17:26,6,12/25/2016 01:07:37,18,375,Subscriber,80150
167952,02/21/2016 19:17:11,4,02/23/2016 17:56:23,17,34,Subscriber,86153
10769,06/15/2016 11:37:45,10,06/15/2016 14:37:14,17,167,Subscriber,52292
82826,05/11/2016 20:08:20,5,05/12/2016 19:08:46,14,67,Subscriber,49111
140365,12/01/2016 14:44:51,24,12/03/2016 05:44:16,9,326,Subscriber,79426
150290,01/29/2017 18:45:12,5,01/31/2017 12:30:02,10,208,Subscriber,90742
55446,03/20/2016 16:36:40,10,03/21/2016 08:00:46,17,384,Customer,81415
104061,01/22/2017 06:05:00,3,01/23/2017 10:59:21,7,414,Customer,07759
18829,05/27/2016 23:27:28,16,05/28/2016 04:41:17,2,199,Subscriber,74867
69200,09/03/2016 07:39:33,25,09/04/2016 02:52:53,5,334,Subscriber,25381
25253,11/23/2016 20:53:19,22,11/24/2016 03:54:12,6,344,Customer,30269
161186,12/31/2016 04:13:32,22,01/02/2017 00:59:58,14,371,Subscriber,61778
89861,05/26/2016 06:27:31,4,05/27/2016 07:25:12,6,432,Customer,22176
149270,05/01/2016 01:23:10,1,05/02/2016 18:51:00,20,411,Subscriber,27592
166355,11/01/2016 13:46:43,13,11/03/2016 11:59:18,4,356,Customer,26565
25366,10/26/2016 13:34:08,17,10/26/2016 20:36:54,22,71,Subscriber,74451
172860,02/11/2016 16:32:52,9,02/13/2016 16:33:52,3,172,Customer,75049
79304,12/28/2016 01:06:47,14,12/28/2016 23:08:31,23,402,Customer,75687
165921,08/15/2016 23:05:15,4,08/17/2016 21:10:36,18,381,Customer,10751
92346,09/16/2016 09:03:08,6,09/17/2016 10:42:14,9,69,Subscriber,19867
167458,03/28/2016 08:52:17,6,03/30/2016 07:23:15,19,211,Customer,71624
16076,07/28/2016 18:25:33,20,07/28/2016 22:53:29,19,341,Customer,14233
58042,12/18/2016 06:21:21,17,12/18/2016 22:28:43,11,475,Subscriber,78468
143596,09/10/2016 03:13:02,15,09/11/2016 19:06:18,5,303,Customer,40230
86855,12/08/2016 00:25:03,17,12/09/2016 00:32:38,15,205,Subscriber,06217
165558,05/02/2016 17:15:28,3,05/04/2016 15:14:46,19,394,Customer,68841
50771,10/19/2016 00:14:48,4,10/19/2016 14:20:59,25,360,Customer,83149
69394,12/22/2016 06:44:14,7,12/23/2016 02:00:48,25,141,Customer,11255
118887,06/24/2016 16:45:30,6,06/26/2016 01:46:57,10,212,Customer,49908
81403,11/30/2016 11:03:07,13,12/01/2016 09:39:50,25,97,Subscriber,43141
36893,04/26/2016 04:44:44,6,04/26/2016 14:59:37,17,416,Subscriber,35598
100670,02/12/2016 23:39:43,1,02/14/2016 03:37:33,24,409,Subscriber,49968
77326,07/22/2016 14:40:14,21,07/23/2016 12:09:00,11,28,Customer,88549
70738,06/15/2016 01:52:51,11,06/15/2016 21:31:49,24,152,Subscriber,57202
76164,08/15/2016 15:00:58,10,08/16/2016 12:10:22,1,314,Subscriber,78654
41635,02/27/2016 08:08:49,18,02/27/2016 19:42:44,9,76,Subscriber,01372
47564,02/11/2016 06:42:46,4,02/11/2016 19:55:30,6,140,Subscriber,85651
128189,10/25/2016 12:47:31,14,10/27/2016 00:24:00,18,399,Customer,48212
45527,04/29/2016 12:01:51,14,04/30/2016 00:40:38,3,126,Customer,06863
61891,07/10/2016 16:31:45,16,07/11/2016 09:43:16,2,413,Subscriber,42287
157863,01/19/2017 11:17:53,25,01/21/2017 07:08:56,7,479,Customer,35610
155999,01/28/2017 04:51:31,1,01/30/2017 00:11:30,3,93,Subscriber,88095
31472,09/20/2016 05:00:48,25,09/20/2016 13:45:20,22,415,Subscriber,80568
12795,12/07/2016 03:31:57,12,12/07/2016 07:05:12,11,24,Customer,37588
114223,10/22/2016 04:23:16,23,10/23/2016 12:06:59,1,311,Subscriber,43434
61450,06/19/2016 23:38:36,5,06/20/2016 16:42:46,16,448,Customer,21617
170394,02/03/2016 15:01:45,1,02/05/2016 14:21:39,12,62,Customer,01900
32754,11/09/2016 11:54:46,3,11/09/2016 21:00:40,1,21,Customer,62285
155526,10/15/2016 22:31:06,11,10/17/2016 17:43:12,15,473,Subscriber,99620
85969,04/05/2016 14:32:06,23,04/06/2016 14:24:55,9,68,Customer,84713
133416,03/11/2016 06:47:33,13,03/12/2016 19:51:09,8,4,Customer,72614
141663,04/20/2016 08:32:02,2,04/21/2016 23:53:05,10,99,Subscriber,88259
164117,06/11/2016 23:47:20,5,06/13/2016 21:22:37,17,171,Customer,37406
174833,08/13/2016 22:10:33,2,08/15/2016 22:44:26,9,375,Subscriber,98275
102843,09/17/2016 01:01:06,12,09/18/2016 05:35:09,18,296,Subscriber,35903
155153,04/14/2016 07:29:49,2,04/16/2016 02:35:42,23,430,Subscriber,85587
123327,03/03/2016 06:52:25,13,03/04/2016 17:07:52,8,114,Subscriber,94844
47669,12/18/2016 11:30:23,5,12/19/2016 00:44:52,13,458,Customer,85726
16530,08/11/2016 23:49:47,5,08/12/2016 04:25:17,21,411,Subscriber,09645
164928,11/10/2016 09:50:08,21,11/12/2016 07:38:56,6,100,Subscriber,81382
134855,05/02/2016 04:52:28,13,05/03/2016 18:20:03,19,391,Customer,51160
68197,07/13/2016 06:54:40,23,07/14/2016 01:51:17,3,42,Subscriber,58614
158411,12/14/2016 01:48:09,17,12/15/2016 21:48:20,14,62,Subscriber,64594
37633,01/23/2017 00:53:44,19,01/23/2017 11:20:57,14,157,Subscriber,74582
66180,02/24/2016 03:58:59,19,02/24/2016 22:21:59,15,60,Subscriber,25630
8137,06/27/2016 19:31:25,14,06/27/2016 21:47:02,16,12,Customer,22010
112095,04/19/2016 03:04:21,13,04/20/2016 10:12:36,14,214,Customer,99888
64802,03/07/2016 01:10:55,23,03/07/2016 19:10:57,24,1,Customer,80163
168694,09/14/2016 17:14:15,24,09/16/2016 16:05:49,10,118,Subscriber,38348
123443,02/13/2016 02:33:17,17,02/14/2016 12:50:40,13,8,Customer,49779
20008,12/25/2016 14:12:51,4,12/25/2016 19:46:19,22,303,Customer,29603
18828,12/29/2016 00:58:37,1,12/29/2016 06:12:25,23,315,Subscriber,43411
27820,03/11/2016 12:49:03,24,03/11/2016 20:32:43,14,22,Customer,54271
159720,09/30/2016 05:15:11,6,10/02/2016 01:37:11,14,344,Customer,94603
26607,01/04/2017 05:16:05,24,01/04/2017 12:39:32,3,190,Subscriber,18630
93755,04/05/2016 03:01:17,20,04/06/2016 05:03:52,19,2,Customer,00519
148013,07/06/2016 12:53:36,24,07/08/2016 06:00:29,1,160,Subscriber,69965
47120,11/14/2016 15:28:13,7,11/15/2016 04:33:33,13,52,Subscriber,77124
104434,04/16/2016 10:53:46,6,04/17/2016 15:54:20,14,15,Customer,04360
73631,02/28/2016 16:21:30,2,02/29/2016 12:48:41,2,301,Subscriber,17611
148128,06/28/2016 18:20:35,4,06/30/2016 11:29:23,25,409,Customer,90329
131150,12/28/2016 23:55:50,18,12/30/2016 12:21:40,1,300,Subscriber,81059
26647,05/27/2016 04:36:10,10,05/27/2016 12:00:17,10,461,Customer,83362
91697,09/12/2016 03:43:43,22,09/13/2016 05:12:00,14,349,Subscriber,69181
137244,03/21/2016 05:29:54,9,03/22/2016 19:37:18,22,187,Subscriber,03505
61914,05/14/2016 20:59:03,24,05/15/2016 14:10:57,4,265,Customer,36875
130819,08/14/2016 18:09:27,12,08/16/2016 06:29:46,13,236,Customer,29956
145079,05/27/2016 14:04:04,13,05/29/2016 06:22:03,19,348,Customer,85216
8191,03/07/2016 01:56:23,16,03/07/2016 04:12:54,20,129,Customer,47385
118481,09/30/2016 09:07:47,14,10/01/2016 18:02:28,8,352,Subscriber,62961
11147,06/27/2016 13:20:29,23,06/27/2016 16:26:16,17,393,Customer,53345
133172,07/06/2016 04:36:58,4,07/07/2016 17:36:30,16,378,Customer,25552
101647,07/14/2016 18:53:10,13,07/15/2016 23:07:17,14,157,Subscriber,65734
30266,08/17/2016 07:06:29,9,08/17/2016 15:30:55,15,233,Subscriber,76062
84758,09/29/2016 18:16:29,18,09/30/2016 17:49:07,20,475,Customer,16520
75547,07/17/2016 20:13:52,16,07/18/2016 17:12:59,20,140,Customer,54805
80629,01/14/2017 01:58:17,20,01/15/2017 00:22:06,22,76,Subscriber,45827
142972,07/31/2016 08:09:03,7,08/01/2016 23:51:55,15,384,Subscriber,52053
73559,07/27/2016 03:21:32,6,07/27/2016 23:47:31,5,7,Subscriber,05763
67461,06/26/2016 03:57:29,5,06/26/2016 22:41:50,17,434,Subscriber,59445
140838,03/18/2016 16:47:03,21,03/20/2016 07:54:21,23,161,Subscriber,58563
44478,01/14/2017 05:19:35,8,01/14/2017 17:40:53,8,353,Subscriber,26858
19006,01/01/2017 07:35:30,8,01/01/2017 12:52:16,4,461,Customer,51100
119542,04/22/2016 23:17:24,6,04/24/2016 08:29:46,23,52,Customer,81167
173190,06/13/2016 22:02:52,9,06/15/2016 22:09:22,10,116,Subscriber,40990
68401,03/08/2016 09:29:13,24,03/09/2016 04:29:14,1,106,Subscriber,42016
144619,02/06/2016 07:38:52,20,02/07/2016 23:49:11,11,258,Customer,95416
167370,05/03/2016 23:04:44,6,05/05/2016 21:34:14,6,53,Subscriber,68327
20644,12/12/2016 16:26:53,2,12/12/2016 22:10:57,8,223,Subscriber,34963
45330,10/02/2016 14:15:14,9,10/03/2016 02:50:44,12,306,Customer,89685
80107,04/22/2016 20:21:52,25,04/23/2016 18:36:59,25,97,Subscriber,57351
167345,08/19/2016 04:17:43,12,08/21/2016 02:46:48,7,477,Subscriber,70931
98387,02/18/2016 12:30:15,21,02/19/2016 15:50:02,14,366,Subscriber,14706
93784,11/03/2016 03:57:07,10,11/04/2016 06:00:11,13,25,Subscriber,02441
38180,12/03/2016 11:30:26,2,12/03/2016 22:06:46,25,203,Subscriber,37678
77651,09/06/2016 21:29:29,25,09/07/2016 19:03:40,6,92,Subscriber,42761
93915,04/10/2016 21:27:27,19,04/11/2016 23:32:42,6,86,Subscriber,32137
41585,10/28/2016 08:49:24,14,10/28/2016 20:22:29,8,201,Subscriber,90786
90639,06/22/2016 14:23:37,1,06/23/2016 15:34:16,13,391,Subscriber,51623
102751,01/01/2017 06:23:19,10,01/02/2017 10:55:50,15,391,Subscriber,83144
83882,10/08/2016 01:31:00,12,10/09/2016 00:49:02,16,181,Subscriber,40780
38948,11/21/2016 01:43:36,13,11/21/2016 12:32:44,20,454,Subscriber,87574
124794,01/12/2017 18:42:52,9,01/14/2017 05:22:46,4,185,Customer,90078
50786,03/19/2016 11:15:11,10,03/20/2016 01:21:37,17,62,Customer,88630
154673,11/22/2016 07:27:55,25,11/24/2016 02:25:48,5,254,Subscriber,36122
121075,03/12/2016 18:08:36,23,03/14/2016 03:46:31,23,134,Customer,90323
3026,10/23/2016 16:07:39,5,10/23/2016 16:58:05,14,223,Subscriber,54166
79963,07/31/2016 17:28:22,8,08/01/2016 15:41:05,8,17,Customer,79549
103419,03/26/2016 19:51:37,4,03/28/2016 00:35:16,18,460,Subscriber,35463
164814,08/20/2016 22:45:09,11,08/22/2016 20:32:03,14,209,Customer,28483
101963,03/18/2016 01:29:07,11,03/19/2016 05:48:30,11,397,Customer,10900
118986,03/29/2016 11:48:36,5,03/30/2016 20:51:42,16,397,Subscriber,37052
32336,01/24/2017 18:01:47,12,01/25/2017 03:00:43,9,382,Subscriber,44945
